DestinationTable,TargetColumn,Source Table,Source Column,is_alias_required,Mapping Type,Lookup Table,Lookup Field,Lookup Return column,Default Condition,join Type,Join alias,Comments
deposit_parameters,under_age,DEPOSIT_PARAMETERS,UNDER_AGE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,psb_total_lines,DEPOSIT_PARAMETERS,PSB_TOTAL_LINES,TRUE,Direct Mapping,,,,,,,
deposit_parameters,neg_cr_daysbase,DEPOSIT_PARAMETERS,NEG_CR_DAYSBASE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,neg_db_daysbase,DEPOSIT_PARAMETERS,NEG_DB_DAYSBASE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_2,DEPOSIT_PARAMETERS,ID_JUSTIFIC_2,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_3,DEPOSIT_PARAMETERS,ID_JUSTIFIC_3,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_4,DEPOSIT_PARAMETERS,ID_JUSTIFIC_4,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_5,DEPOSIT_PARAMETERS,ID_JUSTIFIC_5,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_6,DEPOSIT_PARAMETERS,ID_JUSTIFIC_6,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_7,DEPOSIT_PARAMETERS,ID_JUSTIFIC_7,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_1,DEPOSIT_PARAMETERS,ID_JUSTIFIC_1,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_eur_6,DEPOSIT_PARAMETERS,ID_JUSTIFIC_EUR_6,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_eur_7,DEPOSIT_PARAMETERS,ID_JUSTIFIC_EUR_7,TRUE,Direct Mapping,,,,,,,
deposit_parameters,composite_justific,DEPOSIT_PARAMETERS,COMPOSITE_JUSTIFIC,TRUE,Direct Mapping,,,,,,,
deposit_parameters,comm_justific,DEPOSIT_PARAMETERS,COMM_JUSTIFIC,TRUE,Direct Mapping,,,,,,,
deposit_parameters,umbrella_prd,DEPOSIT_PARAMETERS,UMBRELLA_PRD,TRUE,Direct Mapping,,,,,,,
deposit_parameters,umbrella_justif,DEPOSIT_PARAMETERS,UMBRELLA_JUSTIF,TRUE,Direct Mapping,,,,,,,
deposit_parameters,umbrella_cr_just,DEPOSIT_PARAMETERS,UMBRELLA_CR_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,umbrella_db_just,DEPOSIT_PARAMETERS,UMBRELLA_DB_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,id_justific_8,DEPOSIT_PARAMETERS,ID_JUSTIFIC_8,TRUE,Direct Mapping,,,,,,,
deposit_parameters,utb_gl_justific,DEPOSIT_PARAMETERS,UTB_GL_JUSTIFIC,TRUE,Direct Mapping,,,,,,,
deposit_parameters,atm_db_justif,DEPOSIT_PARAMETERS,ATM_DB_JUSTIF,TRUE,Direct Mapping,,,,,,,
deposit_parameters,atm_cr_justif,DEPOSIT_PARAMETERS,ATM_CR_JUSTIF,TRUE,Direct Mapping,,,,,,,
deposit_parameters,bonds_blk_id_just,DEPOSIT_PARAMETERS,BONDS_BLK_ID_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,disc_del_dr_just,DEPOSIT_PARAMETERS,DISC_DEL_DR_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,disc_del_cr_just,DEPOSIT_PARAMETERS,DISC_DEL_CR_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,disc_canc_dr_just,DEPOSIT_PARAMETERS,DISC_CANC_DR_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,disc_canc_cr_just,DEPOSIT_PARAMETERS,DISC_CANC_CR_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,discount_dr_b_just,DEPOSIT_PARAMETERS,DISCOUNT_DR_B_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,discount_dr_trx,DEPOSIT_PARAMETERS,DISCOUNT_DR_TRX,TRUE,Direct Mapping,,,,,,,
deposit_parameters,discount_cr_trx,DEPOSIT_PARAMETERS,DISCOUNT_CR_TRX,TRUE,Direct Mapping,,,,,,,
deposit_parameters,discount_dr_just,DEPOSIT_PARAMETERS,DISCOUNT_DR_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,discount_cr_just,DEPOSIT_PARAMETERS,DISCOUNT_CR_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,discount_cr_b_just,DEPOSIT_PARAMETERS,DISCOUNT_CR_B_JUST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,brate_forecast,DEPOSIT_PARAMETERS,BRATE_FORECAST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,aps_bp_int,DEPOSIT_PARAMETERS,APS_BP_INT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,cheq_paym_account,DEPOSIT_PARAMETERS,CHEQ_PAYM_ACCOUNT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,bordereau_cnt,DEPOSIT_PARAMETERS,BORDEREAU_CNT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,min_acc_bal,DEPOSIT_PARAMETERS,MIN_ACC_BAL,TRUE,Direct Mapping,,,,,,,
deposit_parameters,create_rec_dt,DEPOSIT_PARAMETERS,CREATE_REC_DT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,migration_date,DEPOSIT_PARAMETERS,MIGRATION_DATE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,cheque_print,DEPOSIT_PARAMETERS,CHEQUE_PRINT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,utb_receive_msg,DEPOSIT_PARAMETERS,UTB_RECEIVE_MSG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,td_gl_indicator,DEPOSIT_PARAMETERS,TD_GL_INDICATOR,TRUE,Direct Mapping,,,,,,,
deposit_parameters,rev_privil_flg,DEPOSIT_PARAMETERS,REV_PRIVIL_FLG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,premature_rate_ind,DEPOSIT_PARAMETERS,PREMATURE_RATE_IND,TRUE,Direct Mapping,,,,,,,
deposit_parameters,incl_not_prntd_flg,DEPOSIT_PARAMETERS,INCL_NOT_PRNTD_FLG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,del_fst_dmnd_extrt,DEPOSIT_PARAMETERS,DEL_FST_DMND_EXTRT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,mean_int_rate_ind,DEPOSIT_PARAMETERS,MEAN_INT_RATE_IND,TRUE,Direct Mapping,,,,,,,
deposit_parameters,mean_int_first_run,DEPOSIT_PARAMETERS,MEAN_INT_FIRST_RUN,TRUE,Direct Mapping,,,,,,,
deposit_parameters,rate_on_main_benef,DEPOSIT_PARAMETERS,RATE_ON_MAIN_BENEF,TRUE,Direct Mapping,,,,,,,
deposit_parameters,use_percntg_sprd,DEPOSIT_PARAMETERS,USE_PERCNTG_SPRD,TRUE,Direct Mapping,,,,,,,
deposit_parameters,grace_period_ind,DEPOSIT_PARAMETERS,GRACE_PERIOD_IND,TRUE,Direct Mapping,,,,,,,
deposit_parameters,interest_valeur_flg,DEPOSIT_PARAMETERS,INTEREST_VALEUR_FLG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,update_trans_penal,DEPOSIT_PARAMETERS,UPDATE_TRANS_PENAL,TRUE,Direct Mapping,,,,,,,
deposit_parameters,forced_flg,DEPOSIT_PARAMETERS,FORCED_FLG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,neg_days_rtrv_ind,DEPOSIT_PARAMETERS,NEG_DAYS_RTRV_IND,TRUE,Direct Mapping,,,,,,,
deposit_parameters,double_year_flag,DEPOSIT_PARAMETERS,DOUBLE_YEAR_FLAG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dp_interest_table,DEPOSIT_PARAMETERS,DP_INTEREST_TABLE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,notif_refnum_auto,DEPOSIT_PARAMETERS,NOTIF_REFNUM_AUTO,TRUE,Direct Mapping,,,,,,,
deposit_parameters,notif_multiples,DEPOSIT_PARAMETERS,NOTIF_MULTIPLES,TRUE,Direct Mapping,,,,,,,
deposit_parameters,notice_account_pen,DEPOSIT_PARAMETERS,NOTICE_ACCOUNT_PEN,TRUE,Direct Mapping,,,,,,,
deposit_parameters,int_calc_work_date,DEPOSIT_PARAMETERS,INT_CALC_WORK_DATE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,notif_balance_check,DEPOSIT_PARAMETERS,NOTIF_BALANCE_CHECK,TRUE,Direct Mapping,,,,,,,
deposit_parameters,same_currency,DEPOSIT_PARAMETERS,SAME_CURRENCY,TRUE,Direct Mapping,,,,,,,
deposit_parameters,cheque_cnt_flag,DEPOSIT_PARAMETERS,CHEQUE_CNT_FLAG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,mirr_acc_forec,DEPOSIT_PARAMETERS,MIRR_ACC_FOREC,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acrual_flag,DEPOSIT_PARAMETERS,ACRUAL_FLAG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,cobenef_add_del,DEPOSIT_PARAMETERS,COBENEF_ADD_DEL,TRUE,Direct Mapping,,,,,,,
deposit_parameters,federal_reserv_flg,DEPOSIT_PARAMETERS,FEDERAL_RESERV_FLG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acc_days_at_rest,DEPOSIT_PARAMETERS,ACC_DAYS_AT_REST,TRUE,Direct Mapping,,,,,,,
deposit_parameters,back_int_scale_prd,DEPOSIT_PARAMETERS,BACK_INT_SCALE_PRD,TRUE,Direct Mapping,,,,,,,
deposit_parameters,announce_days,DEPOSIT_PARAMETERS,ANNOUNCE_DAYS,TRUE,Direct Mapping,,,,,,,
deposit_parameters,mandat_term_deal,DEPOSIT_PARAMETERS,MANDAT_TERM_DEAL,TRUE,Direct Mapping,,,,,,,
deposit_parameters,general_flags,DEPOSIT_PARAMETERS,GENERAL_FLAGS,TRUE,Direct Mapping,,,,,,,
deposit_parameters,next_working_date,DEPOSIT_PARAMETERS,NEXT_WORKING_DATE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,term_scale,DEPOSIT_PARAMETERS,TERM_SCALE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,class_flag,DEPOSIT_PARAMETERS,CLASS_FLAG,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_prod,DEPOSIT_PARAMETERS,DEP_PROD,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_finsc,DEPOSIT_PARAMETERS,DEP_FINSC,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_ccode,DEPOSIT_PARAMETERS,DEP_CCODE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_cloan,DEPOSIT_PARAMETERS,DEP_CLOAN,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_gcurr,DEPOSIT_PARAMETERS,DEP_GCURR,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_dura,DEPOSIT_PARAMETERS,DEP_DURA,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_stat,DEPOSIT_PARAMETERS,DEP_STAT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_class,DEPOSIT_PARAMETERS,DEP_CLASS,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_exp,DEPOSIT_PARAMETERS,DEP_EXP,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_comm,DEPOSIT_PARAMETERS,DEP_COMM,TRUE,Direct Mapping,,,,,,,
deposit_parameters,dep_tax,DEPOSIT_PARAMETERS,DEP_TAX,TRUE,Direct Mapping,,,,,,,
deposit_parameters,duration_type,DEPOSIT_PARAMETERS,DURATION_TYPE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acc_amount_exp_d,DEPOSIT_PARAMETERS,ACC_AMOUNT_EXP_D,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acc_amount_exp_c,DEPOSIT_PARAMETERS,ACC_AMOUNT_EXP_C,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acc_amount_com_d,DEPOSIT_PARAMETERS,ACC_AMOUNT_COM_D,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acc_amount_com_c,DEPOSIT_PARAMETERS,ACC_AMOUNT_COM_C,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acc_amount_tax_d,DEPOSIT_PARAMETERS,ACC_AMOUNT_TAX_D,TRUE,Direct Mapping,,,,,,,
deposit_parameters,acc_amount_tax_c,DEPOSIT_PARAMETERS,ACC_AMOUNT_TAX_C,TRUE,Direct Mapping,,,,,,,
deposit_parameters,loyalty_threshold,DEPOSIT_PARAMETERS,LOYALTY_THRESHOLD,TRUE,Direct Mapping,,,,,,,
deposit_parameters,loyalty_anniversar,DEPOSIT_PARAMETERS,LOYALTY_ANNIVERSAR,TRUE,Direct Mapping,,,,,,,
deposit_parameters,loyalty_incubation,DEPOSIT_PARAMETERS,LOYALTY_INCUBATION,TRUE,Direct Mapping,,,,,,,
deposit_parameters,loyalty_redemption,DEPOSIT_PARAMETERS,LOYALTY_REDEMPTION,TRUE,Direct Mapping,,,,,,,
deposit_parameters,loyalty_denominat,DEPOSIT_PARAMETERS,LOYALTY_DENOMINAT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,interest_history,DEPOSIT_PARAMETERS,INTEREST_HISTORY,TRUE,Direct Mapping,,,,,,,
deposit_parameters,overdrawn_url_unit,DEPOSIT_PARAMETERS,OVERDRAWN_URL_UNIT,TRUE,Direct Mapping,,,,,,,
deposit_parameters,print_method,DEPOSIT_PARAMETERS,PRINT_METHOD,TRUE,Direct Mapping,,,,,,,
deposit_parameters,header_lines,DEPOSIT_PARAMETERS,HEADER_LINES,TRUE,Direct Mapping,,,,,,,
deposit_parameters,detail_lines,DEPOSIT_PARAMETERS,DETAIL_LINES,TRUE,Direct Mapping,,,,,,,
deposit_parameters,footer_lines,DEPOSIT_PARAMETERS,FOOTER_LINES,TRUE,Direct Mapping,,,,,,,
deposit_parameters,lines_per_page,DEPOSIT_PARAMETERS,LINES_PER_PAGE,TRUE,Direct Mapping,,,,,,,
deposit_parameters,parallel_sessions,DEPOSIT_PARAMETERS,PARALLEL_SESSIONS,TRUE,Direct Mapping,,,,,,,
deposit_parameters,max_manufacturer,DEPOSIT_PARAMETERS,MAX_MANUFACTURER,TRUE,Direct Mapping,,,,,,,
bankemployee,bank_emp_id,BANKEMPLOYEE,ID,TRUE,Direct Mapping,,,,,,,
bankemployee,fkgd_has_as_grade,BANKEMPLOYEE,FKGD_HAS_AS_GRADE,TRUE,Direct Mapping,,,,,,,
bankemployee,fkgd_has_as_grade_description,,,TRUE,Conditional / Mapping Transformation,,,,,,,
bankemployee,fkgd_works_in_posi,BANKEMPLOYEE,FKGD_WORKS_IN_POSI,TRUE,Direct Mapping,,,,,,,
bankemployee,fkgd_has_as_grade_description,,,TRUE,Conditional / Mapping Transformation,,,,,,,
bankemployee,tmstamp,BANKEMPLOYEE,TMSTAMP,TRUE,Direct Mapping,,,,,,,
bankemployee,signature_level,BANKEMPLOYEE,SIGNATURE_LEVEL,TRUE,Direct Mapping,,,,,,,
bankemployee,signature_level_description,,,TRUE,Conditional / Mapping Transformation,,,,,,,
bankemployee,empl_status,BANKEMPLOYEE,EMPL_STATUS,TRUE,Direct Mapping,,,,,,,
bankemployee,signature_level_description,,,TRUE,Conditional / Mapping Transformation,,,,,,,
bankemployee,fkgh_works_in_posi,BANKEMPLOYEE,FKGH_WORKS_IN_POSI,TRUE,Direct Mapping,,,,,,,
bankemployee,fkgh_works_in_posi_description,BANKEMPLOYEE,FKGH_WORKS_IN_POSI,TRUE,Lookup / Join,GENERIC_HEADER,DESCRIPTION,PARAMETER_TYPE,,inner,t104,
bankemployee,fkgh_has_as_grade,BANKEMPLOYEE,FKGH_HAS_AS_GRADE,TRUE,Direct Mapping,,,,,,,
bankemployee,fkgh_has_as_grade_description,BANKEMPLOYEE,FKGH_HAS_AS_GRADE,TRUE,Lookup,GENERIC_HEADER,DESCRIPTION ,PARAMETER_TYPE,,inner,t105,
bankemployee,card_id,BANKEMPLOYEE,CARD_ID,TRUE,Direct Mapping,,,,,,,
bankemployee,staff_no,BANKEMPLOYEE,STAFF_NO,TRUE,Direct Mapping,,,,,,,
bankemployee,father_name,BANKEMPLOYEE,FATHER_NAME,TRUE,Direct Mapping,,,,,,,
bankemployee,first_name,BANKEMPLOYEE,FIRST_NAME,TRUE,Direct Mapping,,,,,,,
bankemployee,last_name,BANKEMPLOYEE,LAST_NAME,TRUE,Direct Mapping,,,,,,,
bankemployee,sex,BANKEMPLOYEE,SEX,TRUE,Direct Mapping,,,,,,,
bankemployee,email,BANKEMPLOYEE,EMAIL,TRUE,Direct Mapping,,,,,,,
bankemployee,work_phone,BANKEMPLOYEE,WORK_PHONE,TRUE,Direct Mapping,,,,,,,
bankemployee,mobile_phone,BANKEMPLOYEE,MOBILE_PHONE,TRUE,Direct Mapping,,,,,,,
bank_parameters,swt_bank_code,BANK_PARAMETERS,SWT_BANK_CODE,TRUE,Direct Mapping,,,,,,,
bank_parameters,time_zone,BANK_PARAMETERS,TIME_ZONE,TRUE,Direct Mapping,,,,,,,
bank_parameters,euro_echo_desc,BANK_PARAMETERS,EURO_ECHO_DESC,TRUE,Direct Mapping,,,,,,,
bank_parameters,rate_tbl_currency,BANK_PARAMETERS,RATE_TBL_CURRENCY,TRUE,Direct Mapping,,,,,,,
bank_parameters,const_tbl_currency,BANK_PARAMETERS,CONST_TBL_CURRENCY,TRUE,Direct Mapping,,,,,,,
bank_parameters,domestic_currency,BANK_PARAMETERS,DOMESTIC_CURRENCY,TRUE,Direct Mapping,,,,,,,
bank_parameters,specagr_categ,BANK_PARAMETERS,SPECAGR_CATEG,TRUE,Direct Mapping,,,,,,,
bank_parameters,kip_system,BANK_PARAMETERS,KIP_SYSTEM,TRUE,Direct Mapping,,,,,,,
bank_parameters,class_gl_ccode_en,BANK_PARAMETERS,CLASS_GL_CCODE_EN,TRUE,Direct Mapping,,,,,,,
bank_parameters,benchmark_code,BANK_PARAMETERS,BENCHMARK_CODE,TRUE,Direct Mapping,,,,,,,
bank_parameters,domestic_country,BANK_PARAMETERS,DOMESTIC_COUNTRY,TRUE,Direct Mapping,,,,,,,
bank_parameters,tax_reg_no,BANK_PARAMETERS,TAX_REG_NO,TRUE,Direct Mapping,,,,,,,
bank_parameters,zip_code,BANK_PARAMETERS,ZIP_CODE,TRUE,Direct Mapping,,,,,,,
bank_parameters,swift_address,BANK_PARAMETERS,SWIFT_ADDRESS,TRUE,Direct Mapping,,,,,,,
bank_parameters,telephone,BANK_PARAMETERS,TELEPHONE,TRUE,Direct Mapping,,,,,,,
bank_parameters,fax,BANK_PARAMETERS,FAX,TRUE,Direct Mapping,,,,,,,
bank_parameters,bank_company_recor,BANK_PARAMETERS,BANK_COMPANY_RECOR,TRUE,Direct Mapping,,,,,,,
bank_parameters,region,BANK_PARAMETERS,REGION,TRUE,Direct Mapping,,,,,,,
bank_parameters,country,BANK_PARAMETERS,COUNTRY,TRUE,Direct Mapping,,,,,,,
bank_parameters,bank_name,BANK_PARAMETERS,BANK_NAME,TRUE,Direct Mapping,,,,,,,
bank_parameters,address,BANK_PARAMETERS,ADDRESS,TRUE,Direct Mapping,,,,,,,
bank_parameters,release_note,BANK_PARAMETERS,RELEASE_NOTE,TRUE,Direct Mapping,,,,,,,
bank_parameters,advertisment_msg,BANK_PARAMETERS,ADVERTISMENT_MSG,TRUE,Direct Mapping,,,,,,,
bank_parameters,cust_print_flag,BANK_PARAMETERS,CUST_PRINT_FLAG,TRUE,Direct Mapping,,,,,,,
bank_parameters,login_unit_flg,BANK_PARAMETERS,LOGIN_UNIT_FLG,TRUE,Direct Mapping,,,,,,,
bank_parameters,cust_inf_no_mnd,BANK_PARAMETERS,CUST_INF_NO_MND,TRUE,Direct Mapping,,,,,,,
bank_parameters,suspicious_method,BANK_PARAMETERS,SUSPICIOUS_METHOD,TRUE,Direct Mapping,,,,,,,
bank_parameters,central_bank_code,BANK_PARAMETERS,CENTRAL_BANK_CODE,TRUE,Direct Mapping,,,,,,,
bank_parameters,temp_pwd_method,BANK_PARAMETERS,TEMP_PWD_METHOD,TRUE,Direct Mapping,,,,,,,
bank_parameters,class_flag,BANK_PARAMETERS,CLASS_FLAG,TRUE,Direct Mapping,,,,,,,
bank_parameters,alert_enabled,BANK_PARAMETERS,ALERT_ENABLED,TRUE,Direct Mapping,,,,,,,
bank_parameters,alert_path,BANK_PARAMETERS,ALERT_PATH,TRUE,Direct Mapping,,,,,,,
bank_parameters,alert_executable,BANK_PARAMETERS,ALERT_EXECUTABLE,TRUE,Direct Mapping,,,,,,,
bank_parameters,alert_url,BANK_PARAMETERS,ALERT_URL,TRUE,Direct Mapping,,,,,,,
bank_parameters,alert_port,BANK_PARAMETERS,ALERT_PORT,TRUE,Direct Mapping,,,,,,,
bank_parameters,bank_type,BANK_PARAMETERS,BANK_TYPE,TRUE,Direct Mapping,,,,,,,
bank_parameters,rounding_operation,BANK_PARAMETERS,ROUNDING_OPERATION,TRUE,Direct Mapping,,,,,,,
bank_parameters,check_sts_channel,BANK_PARAMETERS,CHECK_STS_CHANNEL,TRUE,Direct Mapping,,,,,,,
bank_parameters,realtime_gl_recs,BANK_PARAMETERS,REALTIME_GL_RECS,TRUE,Direct Mapping,,,,,,,
bank_parameters,rights_access,BANK_PARAMETERS,RIGHTS_ACCESS,TRUE,Direct Mapping,,,,,,,
bank_parameters,ac_unit_multiplier,BANK_PARAMETERS,AC_UNIT_MULTIPLIER,TRUE,Direct Mapping,,,,,,,
bank_parameters,ac_type_multiplier,BANK_PARAMETERS,AC_TYPE_MULTIPLIER,TRUE,Direct Mapping,,,,,,,
bank_parameters,max_amnt_rate_tbl,BANK_PARAMETERS,MAX_AMNT_RATE_TBL,TRUE,Direct Mapping,,,,,,,
bank_parameters,max_amnt_srs,BANK_PARAMETERS,MAX_AMNT_SRS,TRUE,Direct Mapping,,,,,,,
bank_parameters,amount_limit,BANK_PARAMETERS,AMOUNT_LIMIT,TRUE,Direct Mapping,,,,,,,
bank_parameters,curr_trx_date,BANK_PARAMETERS,CURR_TRX_DATE,TRUE,Direct Mapping,,,,,,,
bank_parameters,prev_trx_date,BANK_PARAMETERS,PREV_TRX_DATE,TRUE,Direct Mapping,,,,,,,
bank_parameters,last_closed_prod_d,BANK_PARAMETERS,LAST_CLOSED_PROD_D,TRUE,Direct Mapping,,,,,,,
bank_parameters,scheduled_date,BANK_PARAMETERS,SCHEDULED_DATE,TRUE,Direct Mapping,,,,,,,
bank_parameters,previous_date,BANK_PARAMETERS,PREVIOUS_DATE,TRUE,Direct Mapping,,,,,,,
bank_parameters,daily_spr_prv_dt,BANK_PARAMETERS,DAILY_SPR_PRV_DT,TRUE,Direct Mapping,,,,,,,
bank_parameters,next_trx_date,BANK_PARAMETERS,NEXT_TRX_DATE,TRUE,Direct Mapping,,,,,,,
bank_parameters,target2_participan,BANK_PARAMETERS,TARGET2_PARTICIPAN,TRUE,Direct Mapping,,,,,,,
bank_parameters,cash_operations,BANK_PARAMETERS,CASH_OPERATIONS,TRUE,Direct Mapping,,,,,,,
bank_parameters,node_usage_flag,BANK_PARAMETERS,NODE_USAGE_FLAG,TRUE,Direct Mapping,,,,,,,
bank_parameters,encrypt_flg,BANK_PARAMETERS,ENCRYPT_FLG,TRUE,Direct Mapping,,,,,,,
bank_parameters,word_print,BANK_PARAMETERS,WORD_PRINT,TRUE,Direct Mapping,,,,,,,
bank_parameters,bop_flg,BANK_PARAMETERS,BOP_FLG,TRUE,Direct Mapping,,,,,,,
bank_parameters,dbase_seq_flg,BANK_PARAMETERS,DBASE_SEQ_FLG,TRUE,Direct Mapping,,,,,,,
bank_parameters,iban_flag,BANK_PARAMETERS,IBAN_FLAG,TRUE,Direct Mapping,,,,,,,
bank_parameters,rate_usage,BANK_PARAMETERS,RATE_USAGE,TRUE,Direct Mapping,,,,,,,
bank_parameters,op_24hours_flag,BANK_PARAMETERS,OP_24HOURS_FLAG,TRUE,Direct Mapping,,,,,,,
bank_parameters,disallow_onlin_flg,BANK_PARAMETERS,DISALLOW_ONLIN_FLG,TRUE,Direct Mapping,,,,,,,
bank_parameters,pos_indicator,BANK_PARAMETERS,POS_INDICATOR,TRUE,Direct Mapping,,,,,,,
bank_parameters,swift_lt,BANK_PARAMETERS,SWIFT_LT,TRUE,Direct Mapping,,,,,,,
bank_parameters,display_msgs,BANK_PARAMETERS,DISPLAY_MSGS,TRUE,Direct Mapping,,,,,,,
bank_parameters,working_saturday,BANK_PARAMETERS,WORKING_SATURDAY,TRUE,Direct Mapping,,,,,,,
bank_parameters,card_reader,BANK_PARAMETERS,CARD_READER,TRUE,Direct Mapping,,,,,,,
bank_parameters,bank_code,BANK_PARAMETERS,BANK_CODE,TRUE,Direct Mapping,,,,,,,
bank_parameters,acc_no_generator,BANK_PARAMETERS,ACC_NO_GENERATOR,TRUE,Direct Mapping,,,,,,,
bank_parameters,rate_deviation,BANK_PARAMETERS,RATE_DEVIATION,TRUE,Direct Mapping,,,,,,,
bank_parameters,language,BANK_PARAMETERS,LANGUAGE,TRUE,Direct Mapping,,,,,,,
bank_parameters,memory_block,BANK_PARAMETERS,MEMORY_BLOCK,TRUE,Direct Mapping,,,,,,,
bank_parameters,byte_length,BANK_PARAMETERS,BYTE_LENGTH,TRUE,Direct Mapping,,,,,,,
bank_parameters,max_ord_wait_days,BANK_PARAMETERS,MAX_ORD_WAIT_DAYS,TRUE,Direct Mapping,,,,,,,
bank_parameters,fulpage_extr_lines,BANK_PARAMETERS,FULPAGE_EXTR_LINES,TRUE,Direct Mapping,,,,,,,
bank_parameters,start_byte,BANK_PARAMETERS,START_BYTE,TRUE,Direct Mapping,,,,,,,
bank_parameters,max_drf_wait_days,BANK_PARAMETERS,MAX_DRF_WAIT_DAYS,TRUE,Direct Mapping,,,,,,,
bank_parameters,convers_justific,BANK_PARAMETERS,CONVERS_JUSTIFIC,TRUE,Direct Mapping,,,,,,,
bank_parameters,conversion_product,BANK_PARAMETERS,CONVERSION_PRODUCT,TRUE,Direct Mapping,,,,,,,
bank_parameters,bank_voucher_key,BANK_PARAMETERS,BANK_VOUCHER_KEY,TRUE,Direct Mapping,,,,,,,
bank_parameters,national_lang_code,BANK_PARAMETERS,NATIONAL_LANG_CODE,TRUE,Direct Mapping,,,,,,,
bank_parameters,incom_chq_just_us,BANK_PARAMETERS,INCOM_CHQ_JUST_US,TRUE,Direct Mapping,,,,,,,
bank_parameters,base_currency,BANK_PARAMETERS,BASE_CURRENCY,TRUE,Direct Mapping,,,,,,,
bank_parameters,incom_chq_just_ot,BANK_PARAMETERS,INCOM_CHQ_JUST_OT,TRUE,Direct Mapping,,,,,,,
bank_parameters,kip_customer,BANK_PARAMETERS,KIP_CUSTOMER,TRUE,Direct Mapping,,,,,,,
bank_parameters,max_migr_cust_id,BANK_PARAMETERS,MAX_MIGR_CUST_ID,TRUE,Direct Mapping,,,,,,,
bank_parameters,euro_locked_rate,BANK_PARAMETERS,EURO_LOCKED_RATE,TRUE,Direct Mapping,,,,,,,
eom_currency,eom_date,EOM_CURRENCY,EOM_DATE,TRUE,Direct Mapping,,,,,,,
eom_currency,id_currency,EOM_CURRENCY,ID_CURRENCY,TRUE,Direct Mapping,,,,,,,
eom_currency,iso_code,EOM_CURRENCY,ISO_CODE,TRUE,Direct Mapping,,,,,,,
eom_currency,euro_locked_rate,EOM_CURRENCY,EURO_LOCKED_RATE,TRUE,Direct Mapping,,,,,,,
